tanggal,kota,jenis_polutan,indeks_kualitas_udara
2021-03-19,Joshua Tree National Monument,PM2.5 - Local Conditions,13
2021-03-19,Compton,PM2.5 - Local Conditions,31
2021-03-19,San Jose,PM2.5 - Local Conditions,20
2021-03-19,Not in a city,PM2.5 - Local Conditions,14
2021-03-19,Hollister,PM2.5 - Local Conditions,6
2021-03-19,Los Angeles,PM2.5 - Local Conditions,38
2021-03-19,Victorville,PM2.5 - Local Conditions,36
2021-03-19,Ojai,PM2.5 - Local Conditions,16
2021-03-19,Sebastopol,PM2.5 - Local Conditions,14
2021-03-19,Keeler,PM2.5 - Local Conditions,23
2021-03-19,Bakersfield,PM2.5 - Local Conditions,15
2021-03-19,Modesto,PM2.5 - Local Conditions,31
2021-03-20,Keeler,PM2.5 - Local Conditions,33
2021-03-20,Long Beach,PM2.5 - Local Conditions,33
2021-03-20,Ukiah,PM2.5 - Local Conditions,28
2021-03-20,Atascadero,PM2.5 - Local Conditions,15
2021-03-20,Corcoran,PM2.5 - Local Conditions,10
2021-03-20,Banning,PM2.5 - Local Conditions,21
2021-03-20,Fresno,PM2.5 - Local Conditions,22
2021-03-20,Anaheim,PM2.5 - Local Conditions,25
2021-03-20,Sacramento,PM2.5 - Local Conditions,14
2021-03-20,Indio,PM2.5 - Local Conditions,18
2021-03-20,Mammoth Lakes,PM2.5 - Local Conditions,25
2021-03-20,Not in a city,PM2.5 - Local Conditions,13
2021-03-20,San Pablo,PM2.5 - Local Conditions,21
2021-03-20,Bishop,PM2.5 - Local Conditions,18
2021-03-20,Victorville,PM2.5 - Local Conditions,23
2021-03-20,Palm Springs,PM2.5 - Local Conditions,15
2021-03-20,Lancaster,PM2.5 - Local Conditions,12
2021-03-20,Portola,PM2.5 - Local Conditions,41
2021-03-20,Concord,PM2.5 - Local Conditions,15
2021-03-20,Reseda,PM2.5 - Local Conditions,18
2021-03-20,Bakersfield,PM2.5 - Local Conditions,18
2021-03-20,Yuba City,PM2.5 - Local Conditions,13
2021-03-20,Nipomo,PM2.5 - Local Conditions,39
2021-03-20,Chico,PM2.5 - Local Conditions,17
2021-03-20,Oakland,PM2.5 - Local Conditions,25
2021-03-20,Goleta,PM2.5 - Local Conditions,10
2021-03-20,Simi Valley,PM2.5 - Local Conditions,10
2021-03-20,Fresno,PM2.5 - Local Conditions,16
2021-03-20,Piru,PM2.5 - Local Conditions,6
2021-03-20,Compton,PM2.5 - Local Conditions,33
2021-03-20,Santa Barbara,PM2.5 - Local Conditions,17
2021-03-20,Folsom,PM2.5 - Local Conditions,9
2021-03-20,Manteca,PM2.5 - Local Conditions,11
2021-03-20,Keeler,PM2.5 - Local Conditions,29
2021-03-20,Arden-Arcade,PM2.5 - Local Conditions,19
2021-03-20,Sacramento,PM2.5 - Local Conditions,20
2021-03-20,Roseville,PM2.5 - Local Conditions,13
2021-03-20,Brawley,PM2.5 - Local Conditions,16
2021-03-20,Cortina Indian Rancheria,PM2.5 - Local Conditions,15
2021-03-20,San Jose,PM2.5 - Local Conditions,25
2021-03-20,Fresno,PM2.5 - Local Conditions,9
2021-03-20,Madera,PM2.5 - Local Conditions,14
2021-03-20,Arroyo Grande,PM2.5 - Local Conditions,50
2021-03-20,Indio,PM2.5 - Local Conditions,16
2021-03-20,Not in a city,PM2.5 - Local Conditions,20
2021-03-20,Gilroy,PM2.5 - Local Conditions,11
2021-03-20,Auburn,PM2.5 - Local Conditions,18
2021-03-20,Indio,PM2.5 - Local Conditions,20
2021-03-20,Oakland,PM2.5 - Local Conditions,16
2021-03-20,Fontana,PM2.5 - Local Conditions,29
2021-03-20,Grass Valley,PM2.5 - Local Conditions,13
2021-03-20,Pico Rivera,PM2.5 - Local Conditions,32
2021-03-20,Calexico,PM2.5 - Local Conditions,13
2021-03-20,Ridgecrest,PM2.5 - Local Conditions,15
2021-03-20,Clovis,PM2.5 - Local Conditions,25
2021-03-20,Redwood City,PM2.5 - Local Conditions,15
2021-03-20,Not in a city,PM2.5 - Local Conditions,16
2021-03-20,Stockton,PM2.5 - Local Conditions,18
2021-03-20,San Bernardino,PM2.5 - Local Conditions,28
2021-03-20,Pasadena,PM2.5 - Local Conditions,32
2021-03-20,Mission Viejo,PM2.5 - Local Conditions,28
2021-03-20,San Jose,PM2.5 - Local Conditions,38
2021-03-20,Carmel Valley Village,PM2.5 - Local Conditions,17
2021-03-20,Long Beach,PM2.5 - Local Conditions,29
2021-03-20,San Jose,PM2.5 - Local Conditions,23
2021-03-20,Live Oak,PM2.5 - Local Conditions,8
2021-03-20,Long Beach,PM2.5 - Local Conditions,37
2021-03-20,Woodland,PM2.5 - Local Conditions,18
2021-03-20,Hollister,PM2.5 - Local Conditions,13
2021-03-20,Los Angeles,PM2.5 - Local Conditions,34
2021-03-20,Turlock,PM2.5 - Local Conditions,21
2021-03-20,Redding,PM2.5 - Local Conditions,9
2021-03-20,San Francisco,PM2.5 - Local Conditions,13
2021-03-20,Not in a city,PM2.5 - Local Conditions,34
2021-03-20,Not in a city,PM2.5 - Local Conditions,9
2021-03-20,Ojai,PM2.5 - Local Conditions,15
2021-03-20,Bakersfield,PM2.5 - Local Conditions,24
2021-03-20,Anaheim,PM2.5 - Local Conditions,24
2021-03-20,Livermore,PM2.5 - Local Conditions,19
2021-03-20,Ontario,PM2.5 - Local Conditions,40
2021-03-20,San Andreas,PM2.5 - Local Conditions,15
2021-03-20,Joshua Tree National Monument,PM2.5 - Local Conditions,11
2021-03-20,San Diego,PM2.5 - Local Conditions,12
2021-03-20,King City,PM2.5 - Local Conditions,18
2021-03-20,Mojave,PM2.5 - Local Conditions,20
2021-03-20,Napa,PM2.5 - Local Conditions,24
2021-03-20,Mira Loma,PM2.5 - Local Conditions,28
2021-03-20,San Diego,PM2.5 - Local Conditions,17
2021-03-20,Long Beach,PM2.5 - Local Conditions,28
2021-03-20,Long Beach,PM2.5 - Local Conditions,31
2021-03-20,Mission Viejo,PM2.5 - Local Conditions,20
2021-03-20,Pala,PM2.5 - Local Conditions,0
2021-03-20,Not in a city,PM2.5 - Local Conditions,7
2021-03-20,Ontario,PM2.5 - Local Conditions,27
2021-03-20,Modesto,PM2.5 - Local Conditions,31
2021-03-20,Lompoc,PM2.5 - Local Conditions,25
2021-03-20,San Rafael,PM2.5 - Local Conditions,14
2021-03-20,Visalia,PM2.5 - Local Conditions,26
2021-03-20,Not in a city,PM2.5 - Local Conditions,15
2021-03-20,Rubidoux,PM2.5 - Local Conditions,31
2021-03-20,Folsom,PM2.5 - Local Conditions,10
2021-03-20,Azusa,PM2.5 - Local Conditions,29
2021-03-20,Rubidoux,PM2.5 - Local Conditions,27
2021-03-20,Merced,PM2.5 - Local Conditions,6
2021-03-20,Eureka,PM2.5 - Local Conditions,15
2021-03-20,Hanford,PM2.5 - Local Conditions,17
2021-03-20,Yreka,PM2.5 - Local Conditions,11
2021-03-20,Not in a city,PM2.5 - Local Conditions,17
2021-03-20,Sebastopol,PM2.5 - Local Conditions,23
2021-03-20,Oakland,PM2.5 - Local Conditions,25
2021-03-20,Simi Valley,PM2.5 - Local Conditions,13
2021-03-20,Willits,PM2.5 - Local Conditions,23
2021-03-20,Chula Vista,PM2.5 - Local Conditions,20
2021-03-20,Victorville,PM2.5 - Local Conditions,20
2021-03-20,San Luis Obispo,PM2.5 - Local Conditions,15
2021-03-20,El Cajon,PM2.5 - Local Conditions,20
2021-03-20,Thousand Oaks,PM2.5 - Local Conditions,19
2021-03-20,Concord,PM2.5 - Local Conditions,13
2021-03-20,Salinas,PM2.5 - Local Conditions,6
2021-03-20,Not in a city,PM2.5 - Local Conditions,20
2021-03-20,El Centro,PM2.5 - Local Conditions,13
2021-03-20,San Diego,PM2.5 - Local Conditions,20
2021-03-20,Not in a city,PM2.5 - Local Conditions,13
2021-03-20,Red Bluff,PM2.5 - Local Conditions,7
2021-03-21,Victorville,PM2.5 - Local Conditions,20
2021-03-21,Ukiah,PM2.5 - Local Conditions,22
2021-03-21,Long Beach,PM2.5 - Local Conditions,47
2021-03-21,Not in a city,PM2.5 - Local Conditions,13
2021-03-21,Not in a city,PM2.5 - Local Conditions,11
2021-03-21,Salinas,PM2.5 - Local Conditions,15
2021-03-21,Thousand Oaks,PM2.5 - Local Conditions,15
2021-03-21,El Cajon,PM2.5 - Local Conditions,31
2021-03-21,San Luis Obispo,PM2.5 - Local Conditions,21
2021-03-21,Atascadero,PM2.5 - Local Conditions,15
2021-03-21,Oakland,PM2.5 - Local Conditions,26
2021-03-21,Simi Valley,PM2.5 - Local Conditions,9
2021-03-21,Sebastopol,PM2.5 - Local Conditions,20
2021-03-21,Hanford,PM2.5 - Local Conditions,20
2021-03-21,Not in a city,PM2.5 - Local Conditions,15
2021-03-21,Yreka,PM2.5 - Local Conditions,13
2021-03-21,Rubidoux,PM2.5 - Local Conditions,36
2021-03-21,Visalia,PM2.5 - Local Conditions,36
2021-03-21,Merced,PM2.5 - Local Conditions,9
2021-03-21,Folsom,PM2.5 - Local Conditions,13
2021-03-21,Rubidoux,PM2.5 - Local Conditions,39
2021-03-21,Not in a city,PM2.5 - Local Conditions,5
2021-03-21,Lompoc,PM2.5 - Local Conditions,28
2021-03-21,San Rafael,PM2.5 - Local Conditions,16
2021-03-21,Ontario,PM2.5 - Local Conditions,41
2021-03-21,Modesto,PM2.5 - Local Conditions,23
2021-03-21,Not in a city,PM2.5 - Local Conditions,5
2021-03-21,Pala,PM2.5 - Local Conditions,0
2021-03-21,Long Beach,PM2.5 - Local Conditions,41
2021-03-21,Long Beach,PM2.5 - Local Conditions,43
2021-03-21,Mira Loma,PM2.5 - Local Conditions,41
2021-03-21,Napa,PM2.5 - Local Conditions,18
2021-03-21,Mojave,PM2.5 - Local Conditions,18
2021-03-21,King City,PM2.5 - Local Conditions,14
2021-03-21,Keeler,PM2.5 - Local Conditions,14
2021-03-21,Joshua Tree National Monument,PM2.5 - Local Conditions,13
2021-03-21,Ontario,PM2.5 - Local Conditions,50
2021-03-21,Livermore,PM2.5 - Local Conditions,24
2021-03-21,Anaheim,PM2.5 - Local Conditions,29
2021-03-21,San Andreas,PM2.5 - Local Conditions,12
2021-03-21,Ojai,PM2.5 - Local Conditions,11
2021-03-21,Bakersfield,PM2.5 - Local Conditions,27
2021-03-21,Not in a city,PM2.5 - Local Conditions,12
2021-03-21,Not in a city,PM2.5 - Local Conditions,29
2021-03-21,Redding,PM2.5 - Local Conditions,6
2021-03-21,San Francisco,PM2.5 - Local Conditions,22
2021-03-21,Turlock,PM2.5 - Local Conditions,9
2021-03-21,Woodland,PM2.5 - Local Conditions,17
2021-03-21,Los Angeles,PM2.5 - Local Conditions,33
2021-03-21,Long Beach,PM2.5 - Local Conditions,46
2021-03-21,Carmel Valley Village,PM2.5 - Local Conditions,15
2021-03-21,Hollister,PM2.5 - Local Conditions,18
2021-03-21,Mission Viejo,PM2.5 - Local Conditions,28
2021-03-21,Not in a city,PM2.5 - Local Conditions,20
2021-03-21,Stockton,PM2.5 - Local Conditions,13
2021-03-21,Redwood City,PM2.5 - Local Conditions,14
2021-03-21,Clovis,PM2.5 - Local Conditions,33
2021-03-21,Calexico,PM2.5 - Local Conditions,23
2021-03-21,Ridgecrest,PM2.5 - Local Conditions,15
2021-03-21,Grass Valley,PM2.5 - Local Conditions,3
2021-03-21,Indio,PM2.5 - Local Conditions,34
2021-03-21,Oakland,PM2.5 - Local Conditions,26
2021-03-21,Gilroy,PM2.5 - Local Conditions,12
2021-03-21,Auburn,PM2.5 - Local Conditions,11
2021-03-21,Not in a city,PM2.5 - Local Conditions,23
2021-03-21,Arroyo Grande,PM2.5 - Local Conditions,53
2021-03-21,Madera,PM2.5 - Local Conditions,27
2021-03-21,San Jose,PM2.5 - Local Conditions,37
2021-03-21,Fresno,PM2.5 - Local Conditions,17
2021-03-21,Victorville,PM2.5 - Local Conditions,23
2021-03-21,Cortina Indian Rancheria,PM2.5 - Local Conditions,13
2021-03-21,San Jose,PM2.5 - Local Conditions,28
2021-03-21,Roseville,PM2.5 - Local Conditions,23
2021-03-21,Sacramento,PM2.5 - Local Conditions,16
2021-03-21,Arden-Arcade,PM2.5 - Local Conditions,14
2021-03-21,Folsom,PM2.5 - Local Conditions,3
2021-03-21,Manteca,PM2.5 - Local Conditions,13
2021-03-21,Compton,PM2.5 - Local Conditions,43
2021-03-21,Santa Barbara,PM2.5 - Local Conditions,14
2021-03-21,Piru,PM2.5 - Local Conditions,7
2021-03-21,Fresno,PM2.5 - Local Conditions,23
2021-03-21,Goleta,PM2.5 - Local Conditions,11
2021-03-21,Simi Valley,PM2.5 - Local Conditions,11
2021-03-21,Banning,PM2.5 - Local Conditions,28
2021-03-21,Oakland,PM2.5 - Local Conditions,26
2021-03-21,Live Oak,PM2.5 - Local Conditions,9
2021-03-21,Chico,PM2.5 - Local Conditions,18
2021-03-21,Nipomo,PM2.5 - Local Conditions,52
2021-03-21,Yuba City,PM2.5 - Local Conditions,16
2021-03-21,Concord,PM2.5 - Local Conditions,13
2021-03-21,Lancaster,PM2.5 - Local Conditions,20
2021-03-21,San Pablo,PM2.5 - Local Conditions,21
2021-03-21,Not in a city,PM2.5 - Local Conditions,17
2021-03-21,Sacramento,PM2.5 - Local Conditions,10
2021-03-21,Indio,PM2.5 - Local Conditions,28
2021-03-21,Bishop,PM2.5 - Local Conditions,13
2021-03-21,Anaheim,PM2.5 - Local Conditions,30
2021-03-21,Corcoran,PM2.5 - Local Conditions,14
2021-03-21,Fresno,PM2.5 - Local Conditions,28
2021-03-21,Willits,PM2.5 - Local Conditions,27
2021-03-21,Red Bluff,PM2.5 - Local Conditions,10
2021-03-22,San Jose,PM2.5 - Local Conditions,26
2021-03-22,Napa,PM2.5 - Local Conditions,18
2021-03-22,Hollister,PM2.5 - Local Conditions,19
2021-03-22,Not in a city,PM2.5 - Local Conditions,22
2021-03-22,Not in a city,PM2.5 - Local Conditions,13
2021-03-22,Ukiah,PM2.5 - Local Conditions,11
2021-03-22,Roseville,PM2.5 - Local Conditions,21
2021-03-22,San Jose,PM2.5 - Local Conditions,35
2021-03-22,Fresno,PM2.5 - Local Conditions,23
2021-03-22,Auburn,PM2.5 - Local Conditions,25
2021-03-22,Woodland,PM2.5 - Local Conditions,23
2021-03-22,Not in a city,PM2.5 - Local Conditions,19
2021-03-22,Lompoc,PM2.5 - Local Conditions,36
2021-03-22,San Pablo,PM2.5 - Local Conditions,25
2021-03-22,Corcoran,PM2.5 - Local Conditions,12
2021-03-22,Ontario,PM2.5 - Local Conditions,44
2021-03-22,Mojave,PM2.5 - Local Conditions,23
2021-03-22,Sacramento,PM2.5 - Local Conditions,24
2021-03-22,San Rafael,PM2.5 - Local Conditions,20
2021-03-22,Visalia,PM2.5 - Local Conditions,33
2021-03-22,Red Bluff,PM2.5 - Local Conditions,10
2021-03-22,Bishop,PM2.5 - Local Conditions,22
2021-03-22,Chico,PM2.5 - Local Conditions,26
2021-03-22,Not in a city,PM2.5 - Local Conditions,28
2021-03-22,Not in a city,PM2.5 - Local Conditions,25
2021-03-22,Ontario,PM2.5 - Local Conditions,54
2021-03-22,Live Oak,PM2.5 - Local Conditions,19
2021-03-22,Folsom,PM2.5 - Local Conditions,20
2021-03-22,Clovis,PM2.5 - Local Conditions,35
2021-03-22,Santa Barbara,PM2.5 - Local Conditions,32
2021-03-22,Goleta,PM2.5 - Local Conditions,27
2021-03-22,Not in a city,PM2.5 - Local Conditions,37
2021-03-22,Mission Viejo,PM2.5 - Local Conditions,35
2021-03-22,Thousand Oaks,PM2.5 - Local Conditions,25
2021-03-22,Calexico,PM2.5 - Local Conditions,15
2021-03-22,Merced,PM2.5 - Local Conditions,22
2021-03-22,Oakland,PM2.5 - Local Conditions,24
2021-03-22,Ridgecrest,PM2.5 - Local Conditions,18
2021-03-22,Not in a city,PM2.5 - Local Conditions,27
2021-03-22,Joshua Tree National Monument,PM2.5 - Local Conditions,8
2021-03-22,Gilroy,PM2.5 - Local Conditions,17
2021-03-22,Redwood City,PM2.5 - Local Conditions,15
2021-03-22,Redding,PM2.5 - Local Conditions,8
2021-03-22,Folsom,PM2.5 - Local Conditions,24
2021-03-22,Piru,PM2.5 - Local Conditions,18
2021-03-22,Hanford,PM2.5 - Local Conditions,37
2021-03-22,Madera,PM2.5 - Local Conditions,21
2021-03-22,Livermore,PM2.5 - Local Conditions,24
2021-03-22,Victorville,PM2.5 - Local Conditions,30
2021-03-22,Lancaster,PM2.5 - Local Conditions,23
2021-03-22,Anaheim,PM2.5 - Local Conditions,36
2021-03-22,Sacramento,PM2.5 - Local Conditions,28
2021-03-22,Atascadero,PM2.5 - Local Conditions,23
2021-03-22,Yuba City,PM2.5 - Local Conditions,28
2021-03-22,Cortina Indian Rancheria,PM2.5 - Local Conditions,9
2021-03-22,Fresno,PM2.5 - Local Conditions,31
2021-03-22,Fresno,PM2.5 - Local Conditions,41
2021-03-22,Concord,PM2.5 - Local Conditions,19
2021-03-22,San Luis Obispo,PM2.5 - Local Conditions,31
2021-03-22,Yreka,PM2.5 - Local Conditions,8
2021-03-22,Victorville,PM2.5 - Local Conditions,36
2021-03-22,Indio,PM2.5 - Local Conditions,21
2021-03-22,Arden-Arcade,PM2.5 - Local Conditions,20
2021-03-22,Los Angeles,PM2.5 - Local Conditions,36
2021-03-22,Carmel Valley Village,PM2.5 - Local Conditions,16
2021-03-22,Long Beach,PM2.5 - Local Conditions,49
2021-03-22,Turlock,PM2.5 - Local Conditions,23
2021-03-22,Ojai,PM2.5 - Local Conditions,21
2021-03-22,Anaheim,PM2.5 - Local Conditions,38
2021-03-22,Banning,PM2.5 - Local Conditions,19
2021-03-22,Long Beach,PM2.5 - Local Conditions,46
2021-03-22,Modesto,PM2.5 - Local Conditions,39
2021-03-22,Oakland,PM2.5 - Local Conditions,25
2021-03-22,Arroyo Grande,PM2.5 - Local Conditions,56
2021-03-22,San Andreas,PM2.5 - Local Conditions,23
2021-03-22,Simi Valley,PM2.5 - Local Conditions,17
2021-03-22,King City,PM2.5 - Local Conditions,19
2021-03-22,El Cajon,PM2.5 - Local Conditions,33
2021-03-22,Keeler,PM2.5 - Local Conditions,16
2021-03-22,Mira Loma,PM2.5 - Local Conditions,44
2021-03-22,Long Beach,PM2.5 - Local Conditions,48
2021-03-22,Indio,PM2.5 - Local Conditions,20
2021-03-22,Not in a city,PM2.5 - Local Conditions,12
2021-03-22,Nipomo,PM2.5 - Local Conditions,53
2021-03-22,Oakland,PM2.5 - Local Conditions,30
2021-03-22,Sebastopol,PM2.5 - Local Conditions,15
2021-03-22,Not in a city,PM2.5 - Local Conditions,14
2021-03-22,Rubidoux,PM2.5 - Local Conditions,36
2021-03-22,Compton,PM2.5 - Local Conditions,43
2021-03-22,Pala,PM2.5 - Local Conditions,0
2021-03-22,Grass Valley,PM2.5 - Local Conditions,12
2021-03-22,Not in a city,PM2.5 - Local Conditions,15
2021-03-22,Salinas,PM2.5 - Local Conditions,20
2021-03-22,Willits,PM2.5 - Local Conditions,14
2021-03-22,Simi Valley,PM2.5 - Local Conditions,21
2021-03-22,Manteca,PM2.5 - Local Conditions,23
2021-03-22,Long Beach,PM2.5 - Local Conditions,40
2021-03-22,San Francisco,PM2.5 - Local Conditions,23
2021-03-22,Stockton,PM2.5 - Local Conditions,28
2021-03-22,Rubidoux,PM2.5 - Local Conditions,34
2021-03-22,Bakersfield,PM2.5 - Local Conditions,30
2021-03-23,Mojave,PM2.5 - Local Conditions,20
2021-03-23,Willits,PM2.5 - Local Conditions,34
2021-03-23,Bakersfield,PM2.5 - Local Conditions,27
2021-03-23,Pico Rivera,PM2.5 - Local Conditions,35
2021-03-23,Pico Rivera,PM2.5 - Local Conditions,37
2021-03-23,Palm Springs,PM2.5 - Local Conditions,26
2021-03-23,Vallejo,PM2.5 - Local Conditions,28
2021-03-23,Stockton,PM2.5 - Local Conditions,13
2021-03-23,Not in a city,PM2.5 - Local Conditions,13
2021-03-23,Pasadena,PM2.5 - Local Conditions,28
2021-03-23,Long Beach,PM2.5 - Local Conditions,40
2021-03-23,Rubidoux,PM2.5 - Local Conditions,34
2021-03-23,Rubidoux,PM2.5 - Local Conditions,42
2021-03-23,San Francisco,PM2.5 - Local Conditions,7
2021-03-23,Bakersfield,PM2.5 - Local Conditions,4
2021-03-23,Keeler,PM2.5 - Local Conditions,46
2021-03-23,Long Beach,PM2.5 - Local Conditions,41
2021-03-23,Simi Valley,PM2.5 - Local Conditions,28
2021-03-23,Manteca,PM2.5 - Local Conditions,15
2021-03-23,San Jose,PM2.5 - Local Conditions,14
2021-03-23,Not in a city,PM2.5 - Local Conditions,20
2021-03-23,Pala,PM2.5 - Local Conditions,0
2021-03-23,Compton,PM2.5 - Local Conditions,36
2021-03-23,Grass Valley,PM2.5 - Local Conditions,10
2021-03-23,Rubidoux,PM2.5 - Local Conditions,35
2021-03-23,Not in a city,PM2.5 - Local Conditions,16
2021-03-23,Indio,PM2.5 - Local Conditions,42
2021-03-23,Oakland,PM2.5 - Local Conditions,7
2021-03-23,Sebastopol,PM2.5 - Local Conditions,8
2021-03-23,Salinas,PM2.5 - Local Conditions,17
2021-03-23,Nipomo,PM2.5 - Local Conditions,42
2021-03-23,Bakersfield,PM2.5 - Local Conditions,55
2021-03-23,Long Beach,PM2.5 - Local Conditions,46
2021-03-23,Not in a city,PM2.5 - Local Conditions,18
2021-03-23,Indio,PM2.5 - Local Conditions,40
2021-03-23,San Diego,PM2.5 - Local Conditions,37
2021-03-23,El Centro,PM2.5 - Local Conditions,21
2021-03-23,Concord,PM2.5 - Local Conditions,9
2021-03-23,Mira Loma,PM2.5 - Local Conditions,38
2021-03-23,King City,PM2.5 - Local Conditions,12
2021-03-23,El Cajon,PM2.5 - Local Conditions,38
2021-03-23,Keeler,PM2.5 - Local Conditions,49
2021-03-23,Banning,PM2.5 - Local Conditions,32
2021-03-23,Los Angeles,PM2.5 - Local Conditions,31
2021-03-23,Oakland,PM2.5 - Local Conditions,10
2021-03-23,Arroyo Grande,PM2.5 - Local Conditions,54
2021-03-23,Simi Valley,PM2.5 - Local Conditions,20
2021-03-23,Modesto,PM2.5 - Local Conditions,22
2021-03-23,San Andreas,PM2.5 - Local Conditions,9
2021-03-23,Mira Loma,PM2.5 - Local Conditions,40
2021-03-23,Banning,PM2.5 - Local Conditions,33
2021-03-23,Long Beach,PM2.5 - Local Conditions,43
2021-03-23,Ojai,PM2.5 - Local Conditions,21
2021-03-23,Anaheim,PM2.5 - Local Conditions,37
2021-03-23,San Diego,PM2.5 - Local Conditions,38
2021-03-23,San Diego,PM2.5 - Local Conditions,33
2021-03-23,San Diego,PM2.5 - Local Conditions,34
2021-03-23,Chula Vista,PM2.5 - Local Conditions,40
2021-03-23,Indio,PM2.5 - Local Conditions,41
2021-03-23,Turlock,PM2.5 - Local Conditions,9
2021-03-23,Carmel Valley Village,PM2.5 - Local Conditions,20
2021-03-23,Vallejo,PM2.5 - Local Conditions,28
2021-03-23,Long Beach,PM2.5 - Local Conditions,48
2021-03-23,Los Angeles,PM2.5 - Local Conditions,30
2021-03-23,Indio,PM2.5 - Local Conditions,44
2021-03-23,San Bernardino,PM2.5 - Local Conditions,36
2021-03-23,Big Bear City,PM2.5 - Local Conditions,22
2021-03-23,Fontana,PM2.5 - Local Conditions,37
2021-03-23,Arden-Arcade,PM2.5 - Local Conditions,8
2021-03-23,Concord,PM2.5 - Local Conditions,10
2021-03-23,Victorville,PM2.5 - Local Conditions,33
2021-03-23,Napa,PM2.5 - Local Conditions,10
2021-03-23,San Luis Obispo,PM2.5 - Local Conditions,29
2021-03-23,Fresno,PM2.5 - Local Conditions,17
2021-03-23,Cortina Indian Rancheria,PM2.5 - Local Conditions,10
2021-03-23,Azusa,PM2.5 - Local Conditions,37
2021-03-23,Brawley,PM2.5 - Local Conditions,30
2021-03-23,Lakeport,PM2.5 - Local Conditions,11
2021-03-23,Yuba City,PM2.5 - Local Conditions,8
2021-03-23,Fresno,PM2.5 - Local Conditions,18
2021-03-23,Atascadero,PM2.5 - Local Conditions,16
2021-03-23,Anaheim,PM2.5 - Local Conditions,31
2021-03-23,Lancaster,PM2.5 - Local Conditions,21
2021-03-23,Sacramento,PM2.5 - Local Conditions,10
2021-03-23,Mammoth Lakes,PM2.5 - Local Conditions,8
2021-03-23,Pleasanton,PM2.5 - Local Conditions,12
2021-03-23,Piru,PM2.5 - Local Conditions,18
2021-03-23,Victorville,PM2.5 - Local Conditions,30
2021-03-23,Livermore,PM2.5 - Local Conditions,11
2021-03-23,Hanford,PM2.5 - Local Conditions,35
2021-03-23,Madera,PM2.5 - Local Conditions,5
2021-03-23,Joshua Tree National Monument,PM2.5 - Local Conditions,18
2021-03-23,Redding,PM2.5 - Local Conditions,3
2021-03-23,Redwood City,PM2.5 - Local Conditions,9
2021-03-23,Gilroy,PM2.5 - Local Conditions,8
2021-03-23,Folsom,PM2.5 - Local Conditions,16
